name,fuel,seller_type,gear_box,owner,torque,production_year,km_driven,mileage,engine,max_power,seats
Mahindra TUV,Diesel,Dealer,Manual,First Owner,240Nm@ 1600-2800rpm,0.9459459459459438,0.02530655093761544,0.44023809523809515,0.2916107382550335,0.25,0.41666666666666663
Honda City,Petrol,Dealer,Manual,First Owner,146Nm at 4800 rpm,0.7027027027027017,0.02299936961332895,0.40476190476190477,0.2929530201342282,0.295,0.24999999999999997
Honda Brio,Petrol,Dealer,Manual,First Owner,109Nm@ 4500rpm,0.8918918918918948,0.0008968606065946579,0.4619047619047618,0.19261744966442954,0.217,0.24999999999999997
Mahindra Scorpio,Diesel,Dealer,Manual,First Owner,280Nm@ 1800-2800rpm,0.9189189189189193,0.026002602886899817,0.36666666666666664,0.5218120805369127,0.3,0.41666666666666663
Honda City,Petrol,Dealer,Manual,Second Owner,145Nm@ 4600rpm,0.7297297297297334,0.02480156376564528,0.4142857142857142,0.2929530201342282,0.29325,0.24999999999999997
Maruti Wagon,Petrol,Dealer,Manual,First Owner,90Nm@ 3500rpm,0.8918918918918948,0.03151086061337301,0.5188095238095237,0.12550335570469798,0.167625,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,Third Owner,59Nm@ 2500rpm,0.4864864864864842,0.014827219825321886,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Ford Ecosport,Diesel,Dealer,Manual,First Owner,204Nm@ 2000-2750rpm,0.9189189189189193,0.027105355914280968,0.5404761904761904,0.2932885906040268,0.22460000000000002,0.24999999999999997
Maruti Wagon,Petrol,Dealer,Manual,Second Owner,90Nm@ 3500rpm,0.6756756756756772,0.02753662851584609,0.44999999999999996,0.12550335570469798,0.16774999999999998,0.24999999999999997
Mahindra Bolero,Diesel,Dealer,Manual,First Owner,195Nm@ 1400-2200rpm,0.8378378378378386,0.03134945112300335,0.38,0.6372483221476509,0.15525,0.41666666666666663
Renault Duster,Diesel,Dealer,Manual,Second Owner,248Nm@ 2250rpm,0.8108108108108141,0.023905550452963324,0.45261904761904764,0.2808724832214765,0.271125,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,First Owner,111.7Nm@ 4000rpm,0.7837837837837824,0.023723805908688826,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Hyundai Santro,Petrol,Dealer,Manual,First Owner,99.07Nm@ 4500rpm,0.9729729729729755,0.008260692001884382,0.48333333333333334,0.15503355704697988,0.170175,0.24999999999999997
Hyundai i20,Petrol,Dealer,Manual,First Owner,114.7Nm@ 4000rpm,0.8648648648648631,0.012708985043567853,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Hyundai i20,Diesel,Dealer,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.8918918918918948,0.022452865039636408,0.5366666666666666,0.25906040268456376,0.22182500000000002,0.24999999999999997
Hyundai Xcent,Petrol,Individual,Manual,First Owner,113.75nm@ 4000rpm,0.9189189189189193,0.0021178111347976833,0.4795238095238095,0.19228187919463088,0.20465,0.24999999999999997
Hyundai Verna,Petrol,Individual,Manual,First Owner,154.9Nm@ 4200rpm,0.8648648648648631,0.010590750261813818,0.405,0.324496644295302,0.30350000000000005,0.24999999999999997
Honda City,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8378378378378386,0.030502157210301736,0.6190476190476191,0.2932885906040268,0.2465,0.24999999999999997
Maruti Swift,Diesel,Dealer,Manual,First Owner,190Nm@ 2000rpm,0.8918918918918948,0.030502157210301736,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Mahindra Bolero,Diesel,Individual,Manual,First Owner,180 Nm at 1440-1500rpm,0.5945945945945965,0.033891332861108195,0.32380952380952377,0.6372483221476509,0.1575,0.41666666666666663
Skoda Rapid,Petrol,Individual,Manual,Second Owner,153Nm@ 3800rpm,0.8108108108108141,0.012285338087217046,0.3571428571428571,0.3268456375838926,0.25875,0.24999999999999997
Nissan Terrano,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.0240762801763727,0.47309523809523807,0.2808724832214765,0.20785,0.24999999999999997
Hyundai Elite,Petrol,Dealer,Manual,First Owner,114.73nm@ 4000rpm,0.8378378378378386,0.01293267063652108,0.4428571428571429,0.19228187919463088,0.20465,0.24999999999999997
Honda Amaze,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8108108108108141,0.027657367898406067,0.588095238095238,0.2932885906040268,0.246575,0.24999999999999997
Toyota Innova,Diesel,Dealer,Manual,First Owner,343Nm@ 1400-2800rpm,1.0,0.008515727469607567,0.3257142857142857,0.5936241610738254,0.36877499999999996,0.5
Honda Jazz,Petrol,Dealer,Manual,First Owner,110Nm@ 4800rpm,0.8648648648648631,0.018216395476128338,0.4452380952380952,0.1929530201342282,0.22175,0.24999999999999997
Toyota Etios,Diesel,Dealer,Manual,First Owner,170Nm@ 1800-2400rpm,0.8108108108108141,0.022190203926698907,0.5616666666666666,0.2483221476510067,0.16760000000000003,0.24999999999999997
Mahindra Bolero,Diesel,Dealer,Manual,First Owner,210nm@ 1600-2200rpm,0.9459459459459438,0.03145536286209105,0.5,0.2932885906040268,0.18739999999999998,0.41666666666666663
Maruti Ignis,Petrol,Dealer,Automatic,First Owner,113Nm@ 4200rpm,0.9189189189189193,0.024252093663258284,0.49738095238095237,0.19228187919463088,0.2045,0.24999999999999997
Maruti Vitara,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.0220292180832856,0.5785714285714285,0.2093959731543624,0.22125,0.24999999999999997
Nissan Sunny,Petrol,Individual,Manual,Second Owner,134Nm@ 4000rpm,0.7567567567567579,0.019910983301531567,0.4035714285714285,0.2932885906040268,0.24425000000000002,0.24999999999999997
Ford Fiesta,Diesel,Individual,Manual,Third Owner,"16.3@ 2,000(kgm@ rpm)",0.7567567567567579,0.033891332861108195,0.4238095238095238,0.2600671140939598,0.17,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,Second Owner,190 Nm at 1750  rpm ,0.7567567567567579,0.03600956764286223,0.42857142857142855,0.2093959731543624,0.1875,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7837837837837824,0.04236427198812433,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Nissan Sunny,Petrol,Individual,Manual,First Owner,134Nm@ 4000rpm,0.7567567567567579,0.046600741551632394,0.4035714285714285,0.2932885906040268,0.24425000000000002,0.24999999999999997
Fiat Linea,Diesel,Individual,Manual,Second Owner,209Nm@ 2000rpm,0.7297297297297334,0.07540873458348726,0.48571428571428565,0.2093959731543624,0.22925,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Third Owner,62Nm@ 3000rpm,0.7297297297297334,0.05083721111514047,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Jeep Compass,Diesel,Individual,Manual,First Owner,350Nm@ 1750-2500rpm,0.9189189189189193,0.02965486329760012,0.3880952380952381,0.44697986577181203,0.425,0.24999999999999997
Audi Q5,Diesel,Individual,Automatic,First Owner,350Nm@ 1750-2500rpm,0.7567567567567579,0.05083721111514047,0.3047619047619048,0.45100671140939597,0.419,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Third Owner,20.4@ 1400-3400(kgm@ rpm),0.7297297297297334,0.0656648545874187,0.3047619047619048,0.6275167785234899,0.255,0.5
Maruti Wagon,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8648648648648631,0.012708985043567853,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Third Owner,84Nm@ 3500rpm,0.7027027027027017,0.025418393734092055,0.44999999999999996,0.14664429530201342,0.1675,0.24999999999999997
Volkswagen Polo,Diesel,Individual,Manual,Fourth & Above Owner,180Nm@ 2000rpm,0.7837837837837824,0.02965486329760012,0.5254761904761904,0.1929530201342282,0.18475000000000003,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.9189189189189193,0.01694545460707592,0.5366666666666666,0.25906040268456376,0.22182500000000002,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,First Owner,259.8Nm@ 1900-2750rpm,0.7837837837837824,0.05083721111514047,0.5314285714285714,0.3214765100671141,0.31579999999999997,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8648648648648631,0.05083721111514047,0.633095238095238,0.2093959731543624,0.185,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,Third Owner,74.5Nm@ 4000rpm,0.8378378378378386,0.021181924170583986,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.8108108108108141,0.04236427198812433,0.47619047619047616,0.2600671140939598,0.17024999999999998,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,Third Owner,22.4 kgm at 1750-2750rpm,0.7297297297297334,0.05083721111514047,0.5476190476190476,0.25906040268456376,0.225,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7837837837837824,0.03812780242461626,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Maruti Zen,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.7837837837837824,0.03812780242461626,0.45238095238095233,0.12550335570469798,0.16774999999999998,0.24999999999999997
Mahindra Xylo,Diesel,Individual,Manual,Second Owner,260 Nm at 1800-2200 rpm,0.8108108108108141,0.04236427198812433,0.3333333333333333,0.6288590604026845,0.28,0.5
Tata Nano,Petrol,Individual,Automatic,First Owner,51Nm@ 4000rpm,0.8648648648648631,0.008472515480059785,0.5214285714285714,0.0,0.09369999999999999,0.16666666666666666
Hyundai Verna,Diesel,Individual,Manual,Second Owner,"24@ 1,900-2,750(kgm@ rpm)",0.7027027027027017,0.03812780242461626,0.430952380952381,0.2916107382550335,0.275,0.24999999999999997
Toyota Etios,Petrol,Individual,Manual,Third Owner,132Nm@ 3000rpm,0.7567567567567579,0.05083721111514047,0.41904761904761906,0.2926174496644295,0.22175,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,First Owner,215Nm@ 1750-3000rpm,0.9189189189189193,0.014827219825321886,0.6149999999999999,0.2932885906040268,0.2475,0.24999999999999997
Hyundai Sonata,Diesel,Individual,Manual,Second Owner,32.1kgm@ 2000rpm,0.7297297297297334,0.05083721111514047,0.28095238095238095,0.458724832214765,0.375,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.5135135135135158,0.05083721111514047,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Hyundai Elite,Diesel,Individual,Manual,First Owner,224nm@ 1500-2750rpm,0.9729729729729755,0.004236045916551717,0.5366666666666666,0.25906040268456376,0.22190000000000001,0.24999999999999997
Mahindra Jeep,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.29729729729729826,0.04236427198812433,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Honda WR-V,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.9189189189189193,0.02753662851584609,0.6071428571428571,0.2932885906040268,0.2465,0.24999999999999997
Honda Civic,Petrol,Individual,Manual,Third Owner,172Nm@ 4300rpm,0.6486486486486527,0.03812780242461626,0.3214285714285714,0.3942953020134228,0.325,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.7837837837837824,0.03812780242461626,0.4980952380952381,0.12550335570469798,0.16774999999999998,0.24999999999999997
Hyundai i20,Diesel,Dealer,Manual,First Owner,219.66nm@ 1500-2750rpm,0.8918918918918948,0.017929586486678844,0.5045238095238095,0.25906040268456376,0.22190000000000001,0.24999999999999997
Honda City,Petrol,Dealer,Manual,First Owner,146Nm@ 4800rpm,0.8108108108108141,0.017988473413611605,0.4,0.2929530201342282,0.29075,0.24999999999999997
Maruti Swift,Diesel,Dealer,Manual,First Owner,190Nm@ 2000rpm,0.8648648648648631,0.023182808745428846,0.6,0.2093959731543624,0.185,0.24999999999999997
Honda Jazz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.012708985043567853,0.65,0.2932885906040268,0.2465,0.24999999999999997
BMW X1,Diesel,Dealer,Automatic,First Owner,400nm@ 1750-2500rpm,0.7567567567567579,0.01802363611098872,0.46714285714285714,0.4610738255033556,0.47500000000000003,0.24999999999999997
Maruti S-Cross,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.013556278956269466,0.5976190476190476,0.2093959731543624,0.22125,0.24999999999999997
Maruti Swift,Diesel,Dealer,Manual,First Owner,190Nm@ 2000rpm,0.9189189189189193,0.01746738765730011,0.46345975276088397,0.27076890493535344,0.0,0.2862210975488737
Maruti Ignis,Petrol,Dealer,Manual,First Owner,113Nm@ 4200rpm,0.9459459459459438,0.008631383088691337,0.49738095238095237,0.19228187919463088,0.2045,0.24999999999999997
Maruti Swift,Diesel,Dealer,Manual,Second Owner,190Nm@ 2000rpm,0.8108108108108141,0.01863072219943943,0.6761904761904761,0.2093959731543624,0.185,0.24999999999999997
Mahindra Bolero,Diesel,Dealer,Manual,First Owner,210nm@ 1600-2200rpm,0.8648648648648631,0.01703018399834608,0.5,0.2932885906040268,0.18739999999999998,0.41666666666666663
Hyundai i20,Petrol,Individual,Manual,First Owner,114.7Nm@ 4000rpm,0.9459459459459438,0.012708985043567853,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8378378378378386,0.03812780242461626,0.4945238095238095,0.2093959731543624,0.222,0.41666666666666663
Ford Ecosport,Diesel,Dealer,Manual,Second Owner,215Nm@ 1750-2500rpm,0.8108108108108141,0.02033463025788237,0.5166666666666666,0.2932885906040268,0.24739999999999998,0.24999999999999997
Honda Amaze,Diesel,Dealer,Manual,First Owner,200Nm@ 1750rpm,0.8378378378378386,0.01153675391534517,0.6523809523809523,0.2932885906040268,0.246575,0.24999999999999997
Maruti Swift,Diesel,Dealer,Manual,First Owner,190Nm@ 2000rpm,0.9189189189189193,0.01221416539855011,0.557142857142857,0.2093959731543624,0.185,0.24999999999999997
Tata Manza,Petrol,Individual,Manual,First Owner,116Nm@ 4750rpm,0.7567567567567579,0.014827219825321886,0.3571428571428571,0.24966442953020132,0.225,0.24999999999999997
Maruti Ertiga,Petrol,Individual,Manual,First Owner,130Nm@ 4000rpm,0.8648648648648631,0.014827219825321886,0.3814285714285714,0.2513422818791946,0.23425,0.41666666666666663
Honda City,Petrol,Individual,Manual,Second Owner,"12.7@ 2,700(kgm@ rpm)",0.621621621621621,0.033891332861108195,0.4214285714285714,0.2929530201342282,0.195,0.24999999999999997
Mahindra Quanto,Diesel,Individual,Manual,Second Owner,240Nm@ 1600-2800rpm,0.8918918918918948,0.012708985043567853,0.40976190476190477,0.2916107382550335,0.25,0.41666666666666663
Hyundai i10,Petrol,Individual,Manual,Second Owner,99.04Nm@ 4500rpm,0.7027027027027017,0.021181924170583986,0.4716666666666666,0.15503355704697988,0.170125,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.8918918918918948,0.01694545460707592,0.633095238095238,0.2093959731543624,0.185,0.24999999999999997
Maruti Ertiga,Petrol,Individual,Manual,First Owner,130Nm@ 4000rpm,0.8378378378378386,0.010590750261813818,0.3814285714285714,0.2513422818791946,0.23425,0.41666666666666663
Mahindra XUV500,Diesel,Individual,Manual,First Owner,360Nm@ 1750-2800rpm,1.0,0.05083721111514047,0.35952380952380947,0.5218120805369127,0.38217500000000004,0.41666666666666663
Maruti Ritz,Diesel,Individual,Manual,Second Owner,113Nm@ 4500rpm,0.7567567567567579,0.025418393734092055,0.5023809523809524,0.2093959731543624,0.18475000000000003,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,First Owner,180Nm@ 1440-1500rpm,0.8378378378378386,0.046600741551632394,0.38,0.6372483221476509,0.1575,0.5833333333333334
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,280Nm@ 1800-2800rpm,0.8918918918918948,0.028383922428547703,0.36666666666666664,0.46073825503355703,0.3,0.41666666666666663
Ford Figo,Diesel,Individual,Manual,Second Owner,160Nm@ 2000rpm,0.7297297297297334,0.021181924170583986,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Maruti Zen,Petrol,Individual,Manual,First Owner,84Nm@ 3500rpm,0.6756756756756772,0.01694545460707592,0.4333333333333333,0.14664429530201342,0.16,0.24999999999999997
Tata New,Diesel,Individual,Manual,Second Owner,320Nm@ 1700-2700rpm,0.6756756756756772,0.05083721111514047,0.2754761904761905,0.5218120805369127,0.34525,0.41666666666666663
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.4324324324324351,0.04236427198812433,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,290Nm@ 1800-2800rpm,0.5405405405405403,0.04151697807542271,0.25,0.5218120805369127,0.3,0.5
Mahindra Bolero,Diesel,Individual,Manual,Second Owner,180 Nm at 1440-1500rpm,0.7027027027027017,0.06354661980566467,0.32380952380952377,0.6372483221476509,0.1575,0.41666666666666663
Chevrolet Sail,Diesel,Individual,Manual,First Owner,190Nm@ 1750rpm,0.8378378378378386,0.016098160694374305,0.5261904761904762,0.2093959731543624,0.185,0.24999999999999997
Toyota Etios,Diesel,Individual,Manual,First Owner,170Nm@ 1800-2400rpm,0.8648648648648631,0.05083721111514047,0.5616666666666666,0.2483221476510067,0.167625,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,Third Owner,160Nm@ 2000rpm,0.7567567567567579,0.043635212857176746,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.29729729729729826,0.025418393734092055,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Maruti Vitara,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.033891332861108195,0.5785714285714285,0.2093959731543624,0.22125,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.021181924170583986,0.4945238095238095,0.2093959731543624,0.22190000000000001,0.41666666666666663
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8378378378378386,0.03812780242461626,0.6,0.2093959731543624,0.185,0.24999999999999997
Tata Nexon,Diesel,Individual,Manual,First Owner,260Nm@ 1500-2750rpm,0.9189189189189193,0.02965486329760012,0.5119047619047619,0.2929530201342282,0.27125,0.24999999999999997
Hyundai Elantra,Diesel,Individual,Manual,Fourth & Above Owner,"25@ 1,800-2,800(kgm@ rpm)",0.621621621621621,0.046600741551632394,0.3547619047619048,0.458724832214765,0.2805,0.24999999999999997
Tata Tiago,Petrol,Individual,Automatic,First Owner,114Nm@ 3500rpm,0.9729729729729755,0.012708985043567853,0.5676190476190476,0.1929530201342282,0.209575,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.8918918918918948,0.033891332861108195,0.633095238095238,0.2093959731543624,0.185,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7837837837837824,0.046600741551632394,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Tata Manza,Diesel,Individual,Manual,First Owner,200Nm@ 1750-3000rpm,0.7297297297297334,0.05083721111514047,0.44761904761904764,0.2093959731543624,0.225,0.24999999999999997
